_id,shana,hodesh,train_station_nm,station_status_nm,status_count
15553,2023,6,תא אוניברסיטה,בזמן,5869
15554,2023,6,תא אוניברסיטה,הקדמה ביציאה,23
15555,2023,6,תל אביב ההגנה,איחור,742
15556,2023,6,תל אביב ההגנה,בזמן,6269
15557,2023,6,תל אביב ההגנה,הקדמה ביציאה,4
15558,2023,6,תל אביב מרכז,איחור,381
15559,2023,6,תל אביב מרכז,בזמן,8031
15560,2023,6,תל אביב מרכז,הקדמה ביציאה,10
15561,2023,7,אופקים,איחור,35
15562,2023,7,אופקים,בזמן,512
15563,2023,7,אופקים,הקדמה ביציאה,1
15564,2023,7,אחיהוד,איחור,57
15565,2023,7,אחיהוד,בזמן,1047
15566,2023,7,אחיהוד,הקדמה ביציאה,15
15567,2023,7,אשדוד עד הלום,איחור,203
15568,2023,7,אשדוד עד הלום,בזמן,2112
15569,2023,7,אשדוד עד הלום,הקדמה ביציאה,14
15570,2023,7,אשקלון,איחור,150
15571,2023,7,אשקלון,בזמן,1159
15572,2023,7,באר יעקב,איחור,238
15573,2023,7,באר יעקב,בזמן,822
15574,2023,7,באר יעקב,הקדמה ביציאה,2
15575,2023,7,באר שבע מרכז,איחור,78
15576,2023,7,באר שבע מרכז,בזמן,570
15577,2023,7,באר שבע צפון,איחור,123
15578,2023,7,באר שבע צפון,בזמן,1439
15579,2023,7,בית יהושע,איחור,161
15580,2023,7,בית יהושע,בזמן,1453
15581,2023,7,בית יהושע,הקדמה ביציאה,3
15582,2023,7,בית שאן,איחור,38
15583,2023,7,בית שאן,בזמן,301
15584,2023,7,בית שמש,איחור,76
15585,2023,7,בית שמש,בזמן,175
15586,2023,7,בני ברק,איחור,90
15587,2023,7,בני ברק,בזמן,1998
15588,2023,7,בני ברק,הקדמה ביציאה,8
15589,2023,7,בנימינה,איחור,230
15590,2023,7,בנימינה,בזמן,1604
15591,2023,7,בנימינה,הקדמה ביציאה,2
15592,2023,7,בת גלים,איחור,262
15593,2023,7,בת גלים,בזמן,3044
15594,2023,7,בת גלים,הקדמה ביציאה,17
15595,2023,7,בת ים יוספטל,איחור,42
15596,2023,7,בת ים יוספטל,בזמן,1812
15597,2023,7,בת ים יוספטל,הקדמה ביציאה,10
15598,2023,7,בת ים קוממיות,איחור,29
15599,2023,7,בת ים קוממיות,בזמן,1880
15600,2023,7,בת ים קוממיות,הקדמה ביציאה,8
15601,2023,7,דימונה,בזמן,47
15602,2023,7,הוד השרון,איחור,49
15603,2023,7,הוד השרון,בזמן,2337
15604,2023,7,הוד השרון,הקדמה ביציאה,4
15605,2023,7,הרצליה,איחור,321
15606,2023,7,הרצליה,בזמן,3857
15607,2023,7,השלום,איחור,743
15608,2023,7,השלום,בזמן,5878
15609,2023,7,השלום,הקדמה ביציאה,6
15610,2023,7,חדרה מערב,איחור,237
15611,2023,7,חדרה מערב,בזמן,1265
15612,2023,7,חדרה מערב,הקדמה ביציאה,3
15613,2023,7,חולון וולפסון,איחור,38
15614,2023,7,חולון וולפסון,בזמן,1815
15615,2023,7,חולון וולפסון,הקדמה ביציאה,2
15616,2023,7,חוף הכרמל,איחור,230
15617,2023,7,חוף הכרמל,בזמן,2771
15618,2023,7,חוף הכרמל,הקדמה ביציאה,14
15619,2023,7,חוצות מפרץ,איחור,112
15620,2023,7,חוצות מפרץ,בזמן,1176
15621,2023,7,חוצות מפרץ,הקדמה ביציאה,679
15622,2023,7,חיפה מרכז,איחור,302
15623,2023,7,חיפה מרכז,בזמן,2783
15624,2023,7,חיפה מרכז,הקדמה ביציאה,19
15625,2023,7,יבנה מזרח,איחור,140
15626,2023,7,יבנה מזרח,בזמן,397
15627,2023,7,יבנה מזרח,הקדמה ביציאה,19
15628,2023,7,יבנה מערב,איחור,21
15629,2023,7,יבנה מערב,בזמן,1889
15630,2023,7,יבנה מערב,הקדמה ביציאה,4
15631,2023,7,ירושלים/יצחק נבון,איחור,55
15632,2023,7,ירושלים/יצחק נבון,בזמן,1090
15633,2023,7,ירושלים/יצחק נבון,הקדמה ביציאה,3
15634,2023,7,כפר ברוך,איחור,58
15635,2023,7,כפר ברוך,בזמן,534
15636,2023,7,כפר חבד,איחור,160
15637,2023,7,כפר חבד,בזמן,701
15638,2023,7,כפר חבד,הקדמה ביציאה,1
15639,2023,7,כפר יהושע,איחור,73
15640,2023,7,כפר יהושע,בזמן,487
15641,2023,7,כפר סבא,איחור,59
15642,2023,7,כפר סבא,בזמן,2223
15643,2023,7,כפר סבא,הקדמה ביציאה,7
15644,2023,7,כרמיאל,איחור,47
15645,2023,7,כרמיאל,בזמן,473
15646,2023,7,להבים רהט,איחור,33
15647,2023,7,להבים רהט,בזמן,671
15648,2023,7,להבים רהט,הקדמה ביציאה,3
15649,2023,7,לוד,איחור,485
15650,2023,7,לוד,בזמן,2481
15651,2023,7,לוד,הקדמה ביציאה,16
15652,2023,7,לוד גני אביב,איחור,163
15653,2023,7,לוד גני אביב,בזמן,805
15654,2023,7,מודיעין מרכז,איחור,71
15655,2023,7,מודיעין מרכז,בזמן,927
15656,2023,7,מזכרת בתיה,איחור,48
15657,2023,7,מזכרת בתיה,בזמן,723
15658,2023,7,מרכזית המפרץ,איחור,47
15659,2023,7,מרכזית המפרץ,בזמן,525
15660,2023,7,מרכזית המפרץ,הקדמה ביציאה,39
15661,2023,7,מרכזית המפרץ/קו החוף,איחור,193
15662,2023,7,מרכזית המפרץ/קו החוף,בזמן,2541
15663,2023,7,מרכזית המפרץ/קו החוף,הקדמה ביציאה,14
15664,2023,7,נהריה,איחור,74
15665,2023,7,נהריה,בזמן,782
15666,2023,7,נהריה,הקדמה ביציאה,1
15667,2023,7,"נתב""ג",איחור,334
15668,2023,7,"נתב""ג",בזמן,2223
15669,2023,7,"נתב""ג",הקדמה ביציאה,9
15670,2023,7,נתיבות,איחור,57
15671,2023,7,נתיבות,בזמן,467
15672,2023,7,נתניה,איחור,194
15673,2023,7,נתניה,בזמן,1460
15674,2023,7,נתניה קריית ספיר,איחור,113
15675,2023,7,נתניה קריית ספיר,בזמן,938
15676,2023,7,סגולה,איחור,88
15677,2023,7,סגולה,בזמן,2021
15678,2023,7,סגולה,הקדמה ביציאה,1
15679,2023,7,עכו,איחור,94
15680,2023,7,עכו,בזמן,1684
15681,2023,7,עפולה,איחור,50
15682,2023,7,עפולה,בזמן,610
15683,2023,7,עתלית,איחור,80
15684,2023,7,עתלית,בזמן,971
15685,2023,7,פאתי מודיעין,איחור,103
15686,2023,7,פאתי מודיעין,בזמן,1973
15687,2023,7,פאתי מודיעין,הקדמה ביציאה,3
15688,2023,7,צומת חולון,איחור,41
15689,2023,7,צומת חולון,בזמן,1731
15690,2023,7,צומת חולון,הקדמה ביציאה,11
15691,2023,7,קיסריה פרדס חנה,איחור,122
15692,2023,7,קיסריה פרדס חנה,בזמן,419
15693,2023,7,קיסריה פרדס חנה,הקדמה ביציאה,636
15694,2023,7,קרית אריה,איחור,115
15695,2023,7,קרית אריה,בזמן,861
15696,2023,7,קרית אריה,הקדמה ביציאה,1047
15697,2023,7,קרית גת,איחור,86
15698,2023,7,קרית גת,בזמן,956
15699,2023,7,קרית גת,הקדמה ביציאה,1
15700,2023,7,קרית חיים,איחור,111
15701,2023,7,קרית חיים,בזמן,649
15702,2023,7,קרית חיים,הקדמה ביציאה,1553
15703,2023,7,קרית מוצקין,איחור,170
15704,2023,7,קרית מוצקין,בזמן,2161
15705,2023,7,קרית מוצקין,הקדמה ביציאה,520
15706,2023,7,קרית מלאכי,איחור,46
15707,2023,7,קרית מלאכי,בזמן,731
15708,2023,7,ראש העין צפון,איחור,70
15709,2023,7,ראש העין צפון,בזמן,2164
15710,2023,7,ראש העין צפון,הקדמה ביציאה,3
15711,2023,7,ראשונים,איחור,3
15712,2023,7,ראשונים,בזמן,369
15713,2023,7,רחובות,איחור,252
15714,2023,7,רחובות,בזמן,722
15715,2023,7,רמלה,איחור,170
15716,2023,7,רמלה,בזמן,953
15717,2023,7,רמלה,הקדמה ביציאה,211
15718,2023,7,רעננה דרום,איחור,53
15719,2023,7,רעננה דרום,בזמן,2240
15720,2023,7,רעננה דרום,הקדמה ביציאה,1
15721,2023,7,רעננה מערב,איחור,49
15722,2023,7,רעננה מערב,בזמן,2315
15723,2023,7,רעננה מערב,הקדמה ביציאה,1
15724,2023,7,"רשל""צ משה דיין",איחור,31
15725,2023,7,"רשל""צ משה דיין",בזמן,2096
15726,2023,7,"רשל""צ משה דיין",הקדמה ביציאה,10
15727,2023,7,שדרות,איחור,79
15728,2023,7,שדרות,בזמן,403
15729,2023,7,שדרות,הקדמה ביציאה,1
15730,2023,7,תא אוניברסיטה,איחור,617
15731,2023,7,תא אוניברסיטה,בזמן,5571
15732,2023,7,תא אוניברסיטה,הקדמה ביציאה,21
15733,2023,7,תל אביב ההגנה,איחור,828
15734,2023,7,תל אביב ההגנה,בזמן,5997
15735,2023,7,תל אביב ההגנה,הקדמה ביציאה,11
15736,2023,7,תל אביב מרכז,איחור,410
15737,2023,7,תל אביב מרכז,בזמן,7689
15738,2023,7,תל אביב מרכז,הקדמה ביציאה,7
15739,2023,8,אופקים,איחור,32
15740,2023,8,אופקים,בזמן,562
15741,2023,8,אופקים,הקדמה ביציאה,2
15742,2023,8,אחיהוד,איחור,66
15743,2023,8,אחיהוד,בזמן,1095
15744,2023,8,אחיהוד,הקדמה ביציאה,15
15745,2023,8,אשדוד עד הלום,איחור,193
15746,2023,8,אשדוד עד הלום,בזמן,2306
15747,2023,8,אשדוד עד הלום,הקדמה ביציאה,22
15748,2023,8,אשקלון,איחור,143
15749,2023,8,אשקלון,בזמן,1276
15750,2023,8,באר יעקב,איחור,222
15751,2023,8,באר יעקב,בזמן,844
15752,2023,8,באר שבע מרכז,איחור,73
15753,2023,8,באר שבע מרכז,בזמן,649
15754,2023,8,באר שבע צפון,איחור,93
15755,2023,8,באר שבע צפון,בזמן,1573
15756,2023,8,בית יהושע,איחור,172
15757,2023,8,בית יהושע,בזמן,1626
15758,2023,8,בית יהושע,הקדמה ביציאה,4
15759,2023,8,בית שאן,איחור,26
15760,2023,8,בית שאן,בזמן,343
15761,2023,8,בית שמש,איחור,80
15762,2023,8,בית שמש,בזמן,183
15763,2023,8,בני ברק,איחור,60
15764,2023,8,בני ברק,בזמן,1962
15765,2023,8,בני ברק,הקדמה ביציאה,4
15766,2023,8,בנימינה,איחור,231
15767,2023,8,בנימינה,בזמן,1834
15768,2023,8,בנימינה,הקדמה ביציאה,8
15769,2023,8,בת גלים,איחור,280
15770,2023,8,בת גלים,בזמן,3300
15771,2023,8,בת גלים,הקדמה ביציאה,21
15772,2023,8,בת ים יוספטל,איחור,34
15773,2023,8,בת ים יוספטל,בזמן,2029
15774,2023,8,בת ים יוספטל,הקדמה ביציאה,6
15775,2023,8,בת ים קוממיות,איחור,24
15776,2023,8,בת ים קוממיות,בזמן,2086
15777,2023,8,בת ים קוממיות,הקדמה ביציאה,5
15778,2023,8,דימונה,איחור,8
15779,2023,8,דימונה,בזמן,49
15780,2023,8,הוד השרון,איחור,27
15781,2023,8,הוד השרון,בזמן,2588
15782,2023,8,הוד השרון,הקדמה ביציאה,1
15783,2023,8,הרצליה,איחור,302
15784,2023,8,הרצליה,בזמן,4346
15785,2023,8,הרצליה,הקדמה ביציאה,1
15786,2023,8,השלום,איחור,696
15787,2023,8,השלום,בזמן,6547
15788,2023,8,השלום,הקדמה ביציאה,4
15789,2023,8,חדרה מערב,איחור,265
15790,2023,8,חדרה מערב,בזמן,1468
15791,2023,8,חדרה מערב,הקדמה ביציאה,1
15792,2023,8,חולון וולפסון,איחור,27
15793,2023,8,חולון וולפסון,בזמן,2039
15794,2023,8,חולון וולפסון,הקדמה ביציאה,5
15795,2023,8,חוף הכרמל,איחור,260
15796,2023,8,חוף הכרמל,בזמן,3012
15797,2023,8,חוף הכרמל,הקדמה ביציאה,17
15798,2023,8,חוצות מפרץ,איחור,128
15799,2023,8,חוצות מפרץ,בזמן,1283
15800,2023,8,חוצות מפרץ,הקדמה ביציאה,674
15801,2023,8,חיפה מרכז,איחור,351
15802,2023,8,חיפה מרכז,בזמן,3026
15803,2023,8,חיפה מרכז,הקדמה ביציאה,18
15804,2023,8,יבנה מזרח,איחור,122
15805,2023,8,יבנה מזרח,בזמן,401
15806,2023,8,יבנה מזרח,הקדמה ביציאה,18
15807,2023,8,יבנה מערב,איחור,19
15808,2023,8,יבנה מערב,בזמן,2099
15809,2023,8,יבנה מערב,הקדמה ביציאה,1
15810,2023,8,ירושלים/יצחק נבון,איחור,56
15811,2023,8,ירושלים/יצחק נבון,בזמן,1155
15812,2023,8,ירושלים/יצחק נבון,הקדמה ביציאה,1
15813,2023,8,כפר ברוך,איחור,52
15814,2023,8,כפר ברוך,בזמן,644
15815,2023,8,כפר ברוך,הקדמה ביציאה,2
15816,2023,8,כפר חבד,איחור,161
15817,2023,8,כפר חבד,בזמן,750
15818,2023,8,כפר חבד,הקדמה ביציאה,1
15819,2023,8,כפר יהושע,איחור,66
15820,2023,8,כפר יהושע,בזמן,559
15821,2023,8,כפר סבא,איחור,35
15822,2023,8,כפר סבא,בזמן,2450
15823,2023,8,כפר סבא,הקדמה ביציאה,6
15824,2023,8,כרמיאל,איחור,61
15825,2023,8,כרמיאל,בזמן,495
15826,2023,8,כרמיאל,הקדמה ביציאה,1
15827,2023,8,להבים רהט,איחור,25
15828,2023,8,להבים רהט,בזמן,733
15829,2023,8,לוד,איחור,482
15830,2023,8,לוד,בזמן,2567
15831,2023,8,לוד,הקדמה ביציאה,5
15832,2023,8,לוד גני אביב,איחור,150
15833,2023,8,לוד גני אביב,בזמן,791
15834,2023,8,מודיעין מרכז,איחור,52
15835,2023,8,מודיעין מרכז,בזמן,1035
15836,2023,8,מזכרת בתיה,איחור,51
15837,2023,8,מזכרת בתיה,בזמן,744
15838,2023,8,מרכזית המפרץ,איחור,45
15839,2023,8,מרכזית המפרץ,בזמן,598
15840,2023,8,מרכזית המפרץ,הקדמה ביציאה,40
15841,2023,8,מרכזית המפרץ/קו החוף,איחור,241
15842,2023,8,מרכזית המפרץ/קו החוף,בזמן,2738
15843,2023,8,מרכזית המפרץ/קו החוף,הקדמה ביציאה,15
15844,2023,8,נהריה,איחור,75
15845,2023,8,נהריה,בזמן,827
15846,2023,8,נהריה,הקדמה ביציאה,3
15847,2023,8,"נתב""ג",איחור,322
15848,2023,8,"נתב""ג",בזמן,2407
15849,2023,8,"נתב""ג",הקדמה ביציאה,3
15850,2023,8,נתיבות,איחור,45
15851,2023,8,נתיבות,בזמן,528
15852,2023,8,נתניה,איחור,185
15853,2023,8,נתניה,בזמן,1667
15854,2023,8,נתניה קריית ספיר,איחור,120
15855,2023,8,נתניה קריית ספיר,בזמן,1052
15856,2023,8,סגולה,איחור,71
15857,2023,8,סגולה,בזמן,2115
15858,2023,8,סגולה,הקדמה ביציאה,25
15859,2023,8,עכו,איחור,105
15860,2023,8,עכו,בזמן,1812
15861,2023,8,עכו,הקדמה ביציאה,3
15862,2023,8,עפולה,איחור,36
15863,2023,8,עפולה,בזמן,725
15864,2023,8,עתלית,איחור,69
15865,2023,8,עתלית,בזמן,1017
15866,2023,8,עתלית,הקדמה ביציאה,7
15867,2023,8,פאתי מודיעין,איחור,92
15868,2023,8,פאתי מודיעין,בזמן,2138
15869,2023,8,פאתי מודיעין,הקדמה ביציאה,5
15870,2023,8,צומת חולון,איחור,34
15871,2023,8,צומת חולון,בזמן,1923
15872,2023,8,צומת חולון,הקדמה ביציאה,5
15873,2023,8,קיסריה פרדס חנה,איחור,153
15874,2023,8,קיסריה פרדס חנה,בזמן,478
15875,2023,8,קיסריה פרדס חנה,הקדמה ביציאה,713
15876,2023,8,קרית אריה,איחור,89
15877,2023,8,קרית אריה,בזמן,808
15878,2023,8,קרית אריה,הקדמה ביציאה,1052
15879,2023,8,קרית גת,איחור,90
15880,2023,8,קרית גת,בזמן,1017
15881,2023,8,קרית חיים,איחור,110
15882,2023,8,קרית חיים,בזמן,761
15883,2023,8,קרית חיים,הקדמה ביציאה,1627
15884,2023,8,קרית מוצקין,איחור,203
15885,2023,8,קרית מוצקין,בזמן,2297
15886,2023,8,קרית מוצקין,הקדמה ביציאה,590
15887,2023,8,קרית מלאכי,איחור,47
15888,2023,8,קרית מלאכי,בזמן,761
15889,2023,8,קרית מלאכי,הקדמה ביציאה,1
15890,2023,8,ראש העין צפון,איחור,48
15891,2023,8,ראש העין צפון,בזמן,2376
15892,2023,8,ראש העין צפון,הקדמה ביציאה,4
15893,2023,8,ראשונים,איחור,1
15894,2023,8,ראשונים,בזמן,386
15895,2023,8,רחובות,איחור,247
15896,2023,8,רחובות,בזמן,766
15897,2023,8,רמלה,איחור,167
15898,2023,8,רמלה,בזמן,991
15899,2023,8,רמלה,הקדמה ביציאה,226
15900,2023,8,רעננה דרום,איחור,33
15901,2023,8,רעננה דרום,בזמן,2465
15902,2023,8,רעננה מערב,איחור,27
15903,2023,8,רעננה מערב,בזמן,2542
15904,2023,8,"רשל""צ משה דיין",איחור,28
15905,2023,8,"רשל""צ משה דיין",בזמן,2320
15906,2023,8,"רשל""צ משה דיין",הקדמה ביציאה,13
15907,2023,8,שדרות,איחור,81
15908,2023,8,שדרות,בזמן,435
15909,2023,8,שדרות,הקדמה ביציאה,1
15910,2023,8,תא אוניברסיטה,איחור,600
15911,2023,8,תא אוניברסיטה,בזמן,6001
15912,2023,8,תא אוניברסיטה,הקדמה ביציאה,17
15913,2023,8,תל אביב ההגנה,איחור,781
15914,2023,8,תל אביב ההגנה,בזמן,6615
15915,2023,8,תל אביב ההגנה,הקדמה ביציאה,13
15916,2023,8,תל אביב מרכז,איחור,344
15917,2023,8,תל אביב מרכז,בזמן,8479
15918,2023,8,תל אביב מרכז,הקדמה ביציאה,10
15919,2023,9,אופקים,איחור,32
15920,2023,9,אופקים,בזמן,475
15921,2023,9,אופקים,הקדמה ביציאה,1
15922,2023,9,אחיהוד,איחור,30
15923,2023,9,אחיהוד,בזמן,864
15924,2023,9,אחיהוד,הקדמה ביציאה,7
15925,2023,9,אשדוד עד הלום,איחור,148
15926,2023,9,אשדוד עד הלום,בזמן,1778
15927,2023,9,אשדוד עד הלום,הקדמה ביציאה,18
15928,2023,9,אשקלון,איחור,102
15929,2023,9,אשקלון,בזמן,1024
15930,2023,9,באר יעקב,איחור,161
15931,2023,9,באר יעקב,בזמן,709
15932,2023,9,באר שבע מרכז,איחור,52
15933,2023,9,באר שבע מרכז,בזמן,524
15934,2023,9,באר שבע צפון,איחור,69
15935,2023,9,באר שבע צפון,בזמן,1267
15936,2023,9,בית יהושע,איחור,102
15937,2023,9,בית יהושע,בזמן,1347
15938,2023,9,בית יהושע,הקדמה ביציאה,2
15939,2023,9,בית שאן,איחור,17
15940,2023,9,בית שאן,בזמן,296
15941,2023,9,בית שמש,איחור,60
15942,2023,9,בית שמש,בזמן,165
15943,2023,9,בית שמש,הקדמה ביציאה,1
15944,2023,9,בני ברק,איחור,58
15945,2023,9,בני ברק,בזמן,1698
15946,2023,9,בני ברק,הקדמה ביציאה,8
15947,2023,9,בנימינה,איחור,141
15948,2023,9,בנימינה,בזמן,1501
15949,2023,9,בנימינה,הקדמה ביציאה,6
15950,2023,9,בת גלים,איחור,142
15951,2023,9,בת גלים,בזמן,2736
15952,2023,9,בת גלים,הקדמה ביציאה,18
15953,2023,9,בת ים יוספטל,איחור,21
15954,2023,9,בת ים יוספטל,בזמן,1568
15955,2023,9,בת ים יוספטל,הקדמה ביציאה,5
15956,2023,9,בת ים קוממיות,איחור,10
15957,2023,9,בת ים קוממיות,בזמן,1629
15958,2023,9,בת ים קוממיות,הקדמה ביציאה,3
15959,2023,9,דימונה,איחור,3
15960,2023,9,דימונה,בזמן,40
15961,2023,9,הוד השרון,איחור,25
15962,2023,9,הוד השרון,בזמן,1960
15963,2023,9,הרצליה,איחור,208
15964,2023,9,הרצליה,בזמן,3437
15965,2023,9,הרצליה,הקדמה ביציאה,2
15966,2023,9,השלום,איחור,485
15967,2023,9,השלום,בזמן,5389
15968,2023,9,השלום,הקדמה ביציאה,2
15969,2023,9,חדרה מערב,איחור,162
15970,2023,9,חדרה מערב,בזמן,1240
15971,2023,9,חולון וולפסון,איחור,17
15972,2023,9,חולון וולפסון,בזמן,1585
15973,2023,9,חולון וולפסון,הקדמה ביציאה,1
15974,2023,9,חוף הכרמל,איחור,130
15975,2023,9,חוף הכרמל,בזמן,2479
15976,2023,9,חוף הכרמל,הקדמה ביציאה,7
15977,2023,9,חוצות מפרץ,איחור,62
15978,2023,9,חוצות מפרץ,בזמן,995
15979,2023,9,חוצות מפרץ,הקדמה ביציאה,650
15980,2023,9,חיפה מרכז,איחור,179
15981,2023,9,חיפה מרכז,בזמן,2569
15982,2023,9,חיפה מרכז,הקדמה ביציאה,7
15983,2023,9,יבנה מזרח,איחור,104
15984,2023,9,יבנה מזרח,בזמן,365
15985,2023,9,יבנה מזרח,הקדמה ביציאה,25
15986,2023,9,יבנה מערב,איחור,15
15987,2023,9,יבנה מערב,בזמן,1562
15988,2023,9,יבנה מערב,הקדמה ביציאה,1
15989,2023,9,ירושלים/יצחק נבון,איחור,35
15990,2023,9,ירושלים/יצחק נבון,בזמן,919
15991,2023,9,ירושלים/יצחק נבון,הקדמה ביציאה,2
15992,2023,9,כפר ברוך,איחור,23
15993,2023,9,כפר ברוך,בזמן,584
15994,2023,9,כפר ברוך,הקדמה ביציאה,1
15995,2023,9,כפר חבד,איחור,104
15996,2023,9,כפר חבד,בזמן,595
15997,2023,9,כפר חבד,הקדמה ביציאה,1
15998,2023,9,כפר יהושע,איחור,32
15999,2023,9,כפר יהושע,בזמן,546
16000,2023,9,כפר סבא,איחור,35
16001,2023,9,כפר סבא,בזמן,1858
16002,2023,9,כפר סבא,הקדמה ביציאה,4
16003,2023,9,כרמיאל,איחור,25
16004,2023,9,כרמיאל,בזמן,388
16005,2023,9,להבים רהט,איחור,15
16006,2023,9,להבים רהט,בזמן,598
16007,2023,9,להבים רהט,הקדמה ביציאה,2
16008,2023,9,לוד,איחור,318
16009,2023,9,לוד,בזמן,2058
16010,2023,9,לוד,הקדמה ביציאה,22
16011,2023,9,לוד גני אביב,איחור,126
16012,2023,9,לוד גני אביב,בזמן,559
16013,2023,9,לוד גני אביב,הקדמה ביציאה,1
16014,2023,9,מודיעין מרכז,איחור,38
16015,2023,9,מודיעין מרכז,בזמן,830
16016,2023,9,מזכרת בתיה,איחור,21
16017,2023,9,מזכרת בתיה,בזמן,623
16018,2023,9,מרכזית המפרץ,איחור,20
16019,2023,9,מרכזית המפרץ,בזמן,504
16020,2023,9,מרכזית המפרץ,הקדמה ביציאה,61
16021,2023,9,מרכזית המפרץ/קו החוף,איחור,111
16022,2023,9,מרכזית המפרץ/קו החוף,בזמן,2209
16023,2023,9,מרכזית המפרץ/קו החוף,הקדמה ביציאה,7
16024,2023,9,נהריה,איחור,35
16025,2023,9,נהריה,בזמן,692
16026,2023,9,"נתב""ג",איחור,171
16027,2023,9,"נתב""ג",בזמן,2034
16028,2023,9,"נתב""ג",הקדמה ביציאה,1
16029,2023,9,נתיבות,איחור,40
16030,2023,9,נתיבות,בזמן,441
16031,2023,9,נתניה,איחור,119
16032,2023,9,נתניה,בזמן,1374
16033,2023,9,נתניה קריית ספיר,איחור,69
16034,2023,9,נתניה קריית ספיר,בזמן,868
16035,2023,9,סגולה,איחור,59
16036,2023,9,סגולה,בזמן,1697
16037,2023,9,סגולה,הקדמה ביציאה,2
16038,2023,9,עכו,איחור,53
16039,2023,9,עכו,בזמן,1443
16040,2023,9,עפולה,איחור,18
16041,2023,9,עפולה,בזמן,639
16042,2023,9,עתלית,איחור,31
16043,2023,9,עתלית,בזמן,905
16044,2023,9,פאתי מודיעין,איחור,54
16045,2023,9,פאתי מודיעין,בזמן,1686
16046,2023,9,פאתי מודיעין,הקדמה ביציאה,9
16047,2023,9,צומת חולון,איחור,21
16048,2023,9,צומת חולון,בזמן,1487
16049,2023,9,צומת חולון,הקדמה ביציאה,8
16050,2023,9,קיסריה פרדס חנה,איחור,68
16051,2023,9,קיסריה פרדס חנה,בזמן,388
16052,2023,9,קיסריה פרדס חנה,הקדמה ביציאה,613
16053,2023,9,קרית אריה,איחור,84
16054,2023,9,קרית אריה,בזמן,716
16055,2023,9,קרית אריה,הקדמה ביציאה,886
16056,2023,9,קרית גת,איחור,54
16057,2023,9,קרית גת,בזמן,812
16058,2023,9,קרית חיים,איחור,58
16059,2023,9,קרית חיים,בזמן,510
16060,2023,9,קרית חיים,הקדמה ביציאה,1385
16061,2023,9,קרית מוצקין,איחור,91
16062,2023,9,קרית מוצקין,בזמן,1781
16063,2023,9,קרית מוצקין,הקדמה ביציאה,503
16064,2023,9,קרית מלאכי,איחור,21
16065,2023,9,קרית מלאכי,בזמן,628
16066,2023,9,ראש העין צפון,איחור,43
16067,2023,9,ראש העין צפון,בזמן,1792
16068,2023,9,ראש העין צפון,הקדמה ביציאה,1
16069,2023,9,ראשונים,בזמן,300
16070,2023,9,רחובות,איחור,176
16071,2023,9,רחובות,בזמן,664
16072,2023,9,רמלה,איחור,94
16073,2023,9,רמלה,בזמן,895
16074,2023,9,רמלה,הקדמה ביציאה,195
16075,2023,9,רעננה דרום,איחור,34
16076,2023,9,רעננה דרום,בזמן,1876
16077,2023,9,רעננה מערב,איחור,24
16078,2023,9,רעננה מערב,בזמן,1947
16079,2023,9,"רשל""צ משה דיין",איחור,15
16080,2023,9,"רשל""צ משה דיין",בזמן,1748
16081,2023,9,"רשל""צ משה דיין",הקדמה ביציאה,2
16082,2023,9,שדרות,איחור,60
16083,2023,9,שדרות,בזמן,394
16084,2023,9,תא אוניברסיטה,איחור,390
16085,2023,9,תא אוניברסיטה,בזמן,5069
16086,2023,9,תא אוניברסיטה,הקדמה ביציאה,17
16087,2023,9,תל אביב ההגנה,איחור,477
16088,2023,9,תל אביב ההגנה,בזמן,5427
16089,2023,9,תל אביב ההגנה,הקדמה ביציאה,21
16090,2023,9,תל אביב מרכז,איחור,250
16091,2023,9,תל אביב מרכז,בזמן,6765
16092,2023,9,תל אביב מרכז,הקדמה ביציאה,6
16093,2023,10,אופקים,איחור,2
16094,2023,10,אופקים,בזמן,153
16095,2023,10,אחיהוד,איחור,15
16096,2023,10,אחיהוד,בזמן,291
16097,2023,10,אחיהוד,הקדמה ביציאה,1
16098,2023,10,אשדוד עד הלום,איחור,157
16099,2023,10,אשדוד עד הלום,בזמן,1730
16100,2023,10,אשדוד עד הלום,הקדמה ביציאה,7
16101,2023,10,אשקלון,איחור,103
16102,2023,10,אשקלון,בזמן,910
16103,2023,10,אשקלון,הקדמה ביציאה,174
16104,2023,10,באר יעקב,איחור,114
16105,2023,10,באר יעקב,בזמן,763
16106,2023,10,באר יעקב,הקדמה ביציאה,9
16107,2023,10,באר שבע מרכז,איחור,47
16108,2023,10,באר שבע מרכז,בזמן,457
16109,2023,10,באר שבע מרכז,הקדמה ביציאה,1
16110,2023,10,באר שבע צפון,איחור,42
16111,2023,10,באר שבע צפון,בזמן,952
16112,2023,10,באר שבע צפון,הקדמה ביציאה,1
16113,2023,10,בית יהושע,איחור,82
16114,2023,10,בית יהושע,בזמן,969
16115,2023,10,בית יהושע,הקדמה ביציאה,2
16116,2023,10,בית שאן,איחור,1
16117,2023,10,בית שאן,בזמן,104
16118,2023,10,בית שמש,איחור,15
16119,2023,10,בית שמש,בזמן,57
16120,2023,10,בני ברק,איחור,50
16121,2023,10,בני ברק,בזמן,1113
16122,2023,10,בני ברק,הקדמה ביציאה,4
16123,2023,10,בנימינה,איחור,103
16124,2023,10,בנימינה,בזמן,1512
16125,2023,10,בנימינה,הקדמה ביציאה,3
